2015-11-26 07:02:29,274.2
2015-11-23 19:12:26,1721.64
2015-11-24 08:32:38,1779.4
2015-11-25 22:45:21,399.45
2015-11-24 11:39:12,495.34
2015-11-26 10:45:01,331.46
2015-11-25 04:09:20,1254.1
2015-11-25 15:50:08,1245.7
2015-11-24 11:12:37,469.56
2015-11-24 20:18:33,1222.21
2015-11-23 12:21:36,1940.6
2015-11-26 20:49:27,956.2
2015-11-25 00:59:59,546.29
2015-11-24 05:02:03,1347.26
2015-11-26 05:25:29,327.08
2015-11-24 07:25:29,1485.44
2015-11-26 15:47:24,214.27
2015-11-23 09:01:21,1735.19
2015-11-24 18:17:46,1652.83
2015-11-25 08:10:47,172.18
2015-11-25 18:17:50,141.14
2015-11-25 02:27:37,1635.07
2015-11-25 11:52:33,588.82
2015-11-25 16:45:45,1288.28
2015-11-24 02:32:56,467.33
2015-11-23 11:52:18,101.49
2015-11-26 03:37:28,1016.8
2015-11-23 01:46:32,1825.62
2015-11-23 21:37:03,1348.52
2015-11-24 11:21:14,854.68
2015-11-23 18:08:49,1415.77
2015-11-25 11:09:27,464.28
2015-11-26 22:19:19,1170.26
2015-11-23 11:06:17,1900.67
2015-11-26 04:09:46,67.3
2015-11-24 07:19:14,646.07
2015-11-26 00:23:56,1316.62
2015-11-26 16:50:19,1818.59
2015-11-24 01:23:28,952.47
2015-11-26 06:08:18,889.86
2015-11-24 05:13:20,681.26
2015-11-23 17:24:19,1697.23
2015-11-25 19:30:57,1475.23
2015-11-25 19:47:00,630.39
2015-11-26 01:50:21,1617.42
2015-11-23 19:10:41,1556.07
2015-11-23 19:40:29,696.66
2015-11-25 12:16:11,217.29
2015-11-25 05:28:26,1115.71
2015-11-24 20:41:00,534.23
2015-11-26 01:29:28,885.37
2015-11-23 02:26:32,950.14
2015-11-24 02:42:37,1302.52
2015-11-23 20:19:51,163.28
2015-11-23 19:39:04,251.24
2015-11-24 01:59:09,1190.01
2015-11-25 19:30:16,874.1
2015-11-24 16:38:15,425.44
2015-11-26 16:58:49,413.79
2015-11-23 03:44:07,1668.61
2015-11-24 02:07:23,1494.21
2015-11-24 13:17:27,89.27
2015-11-23 05:42:34,1309.65
2015-11-26 19:14:33,1096.31
2015-11-25 12:01:05,769.48
2015-11-24 05:12:49,1624.49
2015-11-25 16:45:25,1712.67
2015-11-25 18:08:28,729.06
2015-11-23 08:23:27,940.41
2015-11-26 15:09:06,325.0
2015-11-24 13:12:59,144.86
2015-11-26 22:00:25,335.01
2015-11-24 11:02:22,484.86
2015-11-23 05:04:44,1848.9
2015-11-25 12:10:36,404.03
2015-11-24 14:04:19,1593.82
2015-11-24 13:37:28,1919.83
2015-11-24 18:58:29,1933.29
2015-11-24 22:46:31,592.36
2015-11-24 22:55:15,264.73
2015-11-25 21:22:08,866.22
2015-11-26 19:51:14,1888.96
2015-11-25 20:50:24,498.63
2015-11-26 22:10:47,533.02
2015-11-25 03:06:17,1072.13
2015-11-25 11:27:47,710.21
2015-11-24 07:13:23,1511.54
2015-11-26 14:04:38,770.41
2015-11-24 19:53:41,811.17
2015-11-23 22:16:40,190.8
2015-11-25 17:18:46,1603.31
2015-11-25 05:13:13,773.31
2015-11-23 11:25:19,91.37
2015-11-26 21:21:56,305.72
2015-11-25 18:23:23,902.57
2015-11-24 10:29:17,341.49
2015-11-25 01:48:30,1108.33
2015-11-25 08:12:03,1495.12
2015-11-25 10:09:55,7.64
2015-11-23 10:02:41,1323.24
2015-11-23 20:46:25,1281.54
2015-11-24 23:21:24,239.93
2015-11-23 21:25:55,640.6
2015-11-23 02:36:52,1406.54
2015-11-23 05:22:06,957.94
2015-11-25 00:22:58,1516.05
2015-11-23 09:23:37,119.27
2015-11-26 12:44:16,922.55
2015-11-23 05:55:38,632.89
2015-11-25 09:50:40,444.57
2015-11-26 05:02:00,1429.35
2015-11-23 21:52:16,1030.74
2015-11-23 01:31:23,657.55
2015-11-26 16:11:36,954.1
2015-11-24 13:21:28,982.09
2015-11-25 17:52:44,1889.11
2015-11-26 09:50:11,1577.38
2015-11-23 16:23:25,730.45
2015-11-26 20:58:56,870.05
2015-11-26 11:46:17,774.23
2015-11-23 14:36:27,1312.62
2015-11-25 19:26:47,281.26
2015-11-26 04:27:56,65.8
2015-11-23 20:25:00,260.22
2015-11-24 15:02:54,1189.39
2015-11-26 19:10:47,1502.73
2015-11-24 22:31:50,1187.58
2015-11-25 04:39:50,1811.82
2015-11-23 12:04:14,1204.85
2015-11-23 19:41:31,1743.28
2015-11-24 00:08:14,1470.16
2015-11-23 17:57:38,1141.78
2015-11-26 21:07:59,1291.28
2015-11-26 12:47:45,1545.83
2015-11-23 20:19:24,1290.72
2015-11-26 05:33:49,833.62
2015-11-24 13:19:47,458.3
2015-11-24 22:59:20,759.8
2015-11-23 11:35:38,152.29
2015-11-23 05:31:54,551.73
2015-11-24 20:16:15,570.75
2015-11-25 13:39:06,98.79
2015-11-23 09:12:22,1595.86
2015-11-23 19:28:35,1913.95
2015-11-26 16:23:42,1344.66
2015-11-25 18:01:05,858.55
2015-11-25 09:40:10,629.35
2015-11-25 00:37:57,1854.1
2015-11-26 13:29:50,217.71
2015-11-26 14:00:17,1822.62
2015-11-25 19:38:12,570.54
2015-11-24 13:02:32,1922.44
2015-11-23 06:58:09,1793.38
2015-11-26 08:57:23,1591.73
2015-11-25 18:22:02,494.27
2015-11-24 09:08:01,1059.03
2015-11-26 21:47:59,951.88
2015-11-23 07:06:40,1967.1
2015-11-26 10:20:25,1037.55
2015-11-24 13:32:03,445.77
2015-11-25 14:40:12,1470.63
2015-11-25 12:29:15,568.1
2015-11-24 01:09:45,247.19
2015-11-24 18:22:06,1030.6
2015-11-25 06:57:35,783.42
2015-11-25 09:45:48,396.35
2015-11-24 16:59:14,399.72
2015-11-26 13:32:14,358.98
2015-11-25 03:59:16,656.9
2015-11-24 07:07:54,1357.82
2015-11-23 23:03:44,18.02
2015-11-25 18:19:10,1534.25
2015-11-26 12:09:30,1307.84
2015-11-26 04:26:57,258.94
2015-11-25 01:40:44,718.67
2015-11-25 07:26:50,1448.47
2015-11-23 20:24:11,1940.14
2015-11-26 22:41:07,715.4
2015-11-23 10:34:12,1584.5
2015-11-24 21:59:57,110.6
2015-11-23 03:46:15,1088.89
2015-11-23 05:41:19,1848.33
2015-11-24 16:13:10,377.16
2015-11-26 20:04:46,955.12
2015-11-26 07:26:19,26.53
2015-11-24 23:17:32,1348.3
2015-11-24 11:56:57,1610.17
2015-11-25 11:15:38,507.56
2015-11-24 12:17:56,1993.3
2015-11-24 12:15:36,1040.1
2015-11-25 23:59:11,757.89
2015-11-23 09:30:25,1078.92
2015-11-24 19:50:50,505.47
2015-11-26 03:10:44,1333.91
2015-11-26 06:11:55,18.43
2015-11-25 18:15:18,151.55
2015-11-23 21:04:44,347.67
2015-11-24 12:45:18,1868.17
2015-11-23 00:38:20,937.9
2015-11-26 19:21:13,981.71
2015-11-26 19:26:38,1466.56
2015-11-23 08:16:07,1346.47
2015-11-23 19:51:22,1732.17
2015-11-24 00:56:03,1126.97
2015-11-24 01:49:06,269.09
2015-11-26 16:24:33,1554.5
2015-11-25 06:16:03,979.33
2015-11-26 08:59:04,525.99
2015-11-25 23:46:23,1538.89
2015-11-25 03:45:54,834.53
2015-11-23 18:21:36,1424.75
2015-11-24 12:57:50,770.7
2015-11-25 21:23:39,1176.35
2015-11-24 05:26:34,75.08
2015-11-25 19:58:30,851.96
2015-11-24 12:28:19,837.02
2015-11-24 19:46:21,428.13
2015-11-26 20:51:03,101.15
2015-11-23 05:50:43,479.98
2015-11-26 15:05:13,930.09
2015-11-25 05:47:41,788.36
2015-11-25 03:23:28,1049.48
2015-11-25 11:50:04,851.93
2015-11-25 02:45:46,127.33
2015-11-25 16:33:01,1109.01
2015-11-24 18:43:14,1468.48
2015-11-23 08:38:09,986.39
2015-11-26 09:00:28,1113.85
2015-11-25 22:24:24,1451.62
2015-11-24 21:37:53,604.05
2015-11-25 06:50:24,965.1
2015-11-26 10:59:58,747.14
2015-11-23 21:29:35,1163.66
2015-11-24 21:05:47,1499.76
2015-11-26 19:38:09,112.01
2015-11-23 18:53:19,1491.48
2015-11-26 01:02:02,896.0
2015-11-23 02:23:49,1550.27
2015-11-25 05:41:28,582.27
2015-11-26 17:35:08,1376.82
2015-11-25 23:03:10,1939.98
2015-11-24 08:20:50,1293.7
2015-11-25 02:20:33,90.96
2015-11-25 12:11:42,521.84
2015-11-25 22:32:36,1657.5
2015-11-23 01:42:49,1878.25
2015-11-26 18:33:31,233.44
2015-11-25 10:36:03,297.06
2015-11-23 19:08:39,1736.22
2015-11-24 02:38:22,1102.04
2015-11-26 14:18:29,583.3
2015-11-25 02:32:36,1310.84
2015-11-24 00:12:28,1616.95
2015-11-26 08:16:03,1521.41
2015-11-23 10:23:52,673.87
2015-11-25 10:34:23,662.67
2015-11-24 02:18:52,1012.24
2015-11-25 08:29:15,1639.55
2015-11-23 00:24:07,927.73
2015-11-25 04:08:54,962.68
2015-11-25 09:20:55,1618.74
2015-11-26 19:55:35,1124.7
2015-11-25 08:40:25,735.89
2015-11-24 06:18:20,1244.06
2015-11-23 12:45:24,1699.06
2015-11-26 15:12:06,980.04
2015-11-25 06:50:56,299.96
2015-11-24 14:06:17,1412.08
2015-11-23 09:52:29,1390.9
2015-11-25 22:26:57,35.48
2015-11-24 23:25:40,1246.71
2015-11-23 13:47:11,1859.32
2015-11-24 03:22:42,466.74
2015-11-23 04:56:10,1750.25
2015-11-23 16:19:44,200.76
2015-11-25 20:24:05,870.91
2015-11-23 08:59:16,126.76
2015-11-25 19:06:49,159.29
2015-11-24 20:11:21,1817.18
2015-11-23 23:33:31,747.69
2015-11-26 02:42:47,1422.87
2015-11-26 06:52:40,1028.41
2015-11-23 16:07:34,420.68
2015-11-23 17:13:03,929.21
2015-11-26 12:26:14,666.26
2015-11-24 09:06:23,890.39
2015-11-25 20:33:33,1590.4
2015-11-25 05:46:34,879.46
2015-11-25 10:10:15,1810.11
2015-11-26 20:56:00,673.46
2015-11-26 11:25:28,463.01
2015-11-23 08:42:03,841.11
2015-11-26 09:56:49,1092.35
2015-11-25 12:58:07,1370.05
2015-11-26 11:06:40,1320.65
2015-11-26 02:15:39,1913.62
2015-11-23 18:21:54,495.89
2015-11-26 05:36:27,548.29
2015-11-24 21:16:10,312.64
2015-11-25 04:13:08,693.43
2015-11-26 08:24:18,508.93
2015-11-26 22:47:48,1566.86
2015-11-25 16:54:33,99.15
2015-11-25 12:35:29,414.19
2015-11-25 14:34:48,1237.37
2015-11-26 18:02:55,1439.92
2015-11-24 04:50:43,1572.9
2015-11-25 06:51:04,1106.24
2015-11-23 06:04:11,1837.93
2015-11-26 17:41:46,412.7
2015-11-23 11:00:38,1087.68
2015-11-24 21:09:39,1980.8
2015-11-24 12:11:07,1959.87
2015-11-24 17:21:15,1820.94
2015-11-23 02:27:38,809.66
2015-11-25 00:20:33,1474.26
2015-11-26 01:53:40,584.45
2015-11-24 02:25:31,1634.99
2015-11-25 00:28:12,1011.02
2015-11-23 13:53:37,1778.52
2015-11-26 23:32:21,1846.53
2015-11-26 15:41:19,767.97
2015-11-23 15:03:57,1335.57
2015-11-23 14:30:23,1358.51
2015-11-24 04:04:11,584.76
2015-11-26 13:05:25,950.55
2015-11-23 07:30:57,447.25
2015-11-25 04:47:41,1915.73
2015-11-26 09:05:46,773.69
2015-11-23 18:28:54,71.25
2015-11-24 12:47:47,1343.7
2015-11-26 19:24:47,880.76
2015-11-24 07:52:30,1240.87
2015-11-23 09:24:43,1447.63
2015-11-25 20:10:44,450.67
2015-11-26 09:52:32,1704.62
2015-11-26 14:41:39,668.9
2015-11-24 16:29:54,478.48
2015-11-26 22:43:02,488.75
2015-11-26 03:38:01,537.52
2015-11-25 06:54:49,38.83
2015-11-23 23:54:27,1494.22
2015-11-25 04:10:59,61.35
2015-11-25 04:23:34,369.75
2015-11-23 07:07:13,106.08
2015-11-26 07:52:11,1078.01
2015-11-26 00:27:07,1441.06
2015-11-26 18:05:26,1936.22
2015-11-26 12:08:11,1337.2
2015-11-23 19:45:47,639.33
2015-11-23 02:25:44,1960.62
2015-11-25 13:41:09,72.51
2015-11-23 19:07:32,796.59
2015-11-26 12:08:54,696.97
2015-11-26 21:43:40,1255.42
2015-11-24 14:46:57,489.15
2015-11-23 10:36:01,1724.9
2015-11-24 19:49:16,322.39
2015-11-26 10:07:48,679.31
2015-11-23 15:53:16,1720.18
2015-11-24 20:39:45,1866.03
2015-11-26 18:42:26,433.48
2015-11-26 05:51:56,47.11
2015-11-25 14:53:18,428.42
2015-11-25 19:37:27,1137.22
2015-11-26 08:27:42,253.63
2015-11-25 16:53:51,1417.97
2015-11-26 17:45:52,827.35
2015-11-25 22:26:05,1934.19
2015-11-25 21:12:11,739.79
2015-11-23 06:03:32,791.37
2015-11-23 15:45:29,481.45
2015-11-24 02:13:10,1970.76
2015-11-26 10:38:20,1184.12
2015-11-26 21:11:07,1513.71
2015-11-26 22:23:31,1396.82
2015-11-25 02:52:24,1931.53
2015-11-26 14:39:19,1065.51
2015-11-25 00:42:16,1274.38
2015-11-25 21:38:51,27.63
2015-11-26 14:59:06,88.72
2015-11-26 04:17:14,1966.95
2015-11-26 14:44:53,531.3
2015-11-24 19:26:30,1826.24
2015-11-26 13:32:37,749.82
2015-11-26 03:11:18,1364.44
2015-11-25 19:49:52,599.86
2015-11-24 11:22:07,1278.24
2015-11-24 07:32:42,1673.99
2015-11-24 03:56:16,1474.15
2015-11-24 19:42:30,134.05
2015-11-23 03:28:51,1168.03
2015-11-23 00:10:34,409.47
2015-11-25 13:47:48,1212.23
2015-11-23 09:12:34,850.74
2015-11-25 16:04:06,1079.42
2015-11-24 05:22:04,360.49
2015-11-23 21:30:13,560.49
2015-11-23 01:52:11,281.1
2015-11-25 22:17:41,253.05
2015-11-25 06:11:40,665.47
2015-11-23 08:57:30,366.91
2015-11-25 10:45:42,199.56
2015-11-23 09:20:48,1266.72
2015-11-26 13:11:26,549.33
2015-11-23 06:34:41,1268.56
2015-11-25 05:55:17,1657.18
2015-11-23 12:31:24,1074.58
2015-11-24 04:54:23,826.36
2015-11-24 15:20:43,1164.46
2015-11-25 03:06:33,1655.98
2015-11-26 23:14:31,17.44
2015-11-26 11:18:04,592.99
2015-11-25 09:11:10,699.97
2015-11-23 09:57:37,1143.16
2015-11-26 22:46:51,603.76
2015-11-26 02:02:24,664.35
2015-11-26 01:29:37,628.54
2015-11-23 03:56:33,665.06
2015-11-25 23:18:38,845.09
2015-11-24 01:15:06,936.84
2015-11-26 11:24:02,1337.49
2015-11-25 09:59:50,453.14
2015-11-23 20:11:36,107.32
2015-11-25 18:37:18,1133.75
2015-11-26 01:38:54,1398.49
2015-11-25 02:11:07,31.39
2015-11-26 20:16:16,1841.85
2015-11-23 03:59:43,322.23
2015-11-25 09:06:11,1523.5
2015-11-25 13:32:52,758.6
2015-11-25 15:30:53,1683.61
2015-11-24 08:02:59,630.25
2015-11-26 01:28:00,1767.56
2015-11-24 09:43:53,1491.91
2015-11-26 21:37:46,866.22
2015-11-24 11:43:03,1772.48
2015-11-23 08:17:26,1680.58
2015-11-23 15:51:48,587.34
2015-11-25 14:34:49,1300.38
2015-11-26 09:25:32,1731.68
2015-11-26 12:32:50,1124.4
2015-11-25 02:30:36,672.17
2015-11-23 01:16:09,780.59
2015-11-24 04:04:39,1130.48
2015-11-26 15:12:09,1207.96
2015-11-24 05:07:42,1424.84
2015-11-23 04:24:51,1444.96
2015-11-26 15:09:32,630.19
2015-11-25 13:47:41,1392.23
2015-11-23 05:55:30,1119.76
2015-11-23 14:42:46,1739.03
2015-11-24 00:11:28,531.73
2015-11-25 01:28:50,850.52
2015-11-23 05:29:19,1139.8
2015-11-25 07:23:03,1081.94
2015-11-24 14:43:47,18.34
2015-11-25 02:51:19,1889.67
2015-11-24 20:29:39,1434.05
2015-11-23 10:00:09,1856.53
2015-11-23 14:11:35,1061.54
2015-11-24 16:49:13,900.59
2015-11-26 11:59:03,24.46
2015-11-25 00:35:28,1985.58
2015-11-23 23:32:21,1607.86
2015-11-24 05:43:14,1168.52
2015-11-25 10:22:19,321.87
2015-11-25 17:46:07,1600.22
2015-11-26 10:01:37,202.64
2015-11-23 22:32:16,1873.53
2015-11-25 02:05:55,154.55
2015-11-24 09:50:14,570.32
2015-11-25 21:46:08,1842.28
2015-11-24 15:20:22,554.08
2015-11-24 02:21:45,1233.57
2015-11-25 06:46:17,327.04
2015-11-23 08:22:28,338.03
2015-11-24 01:45:56,1183.71
2015-11-23 08:36:00,1457.48
2015-11-25 01:50:21,621.72
2015-11-23 03:38:32,590.94
2015-11-24 12:54:30,325.4
2015-11-23 14:31:16,112.08
2015-11-26 05:40:44,1062.16
2015-11-25 15:20:17,822.74
2015-11-23 20:37:56,137.72
2015-11-24 02:05:15,1279.24
2015-11-26 12:25:55,398.68
2015-11-24 06:20:59,365.93
2015-11-23 18:12:54,1413.95
2015-11-24 13:40:01,443.6
2015-11-25 10:08:43,179.6
2015-11-23 05:10:53,1192.75
2015-11-24 15:33:53,579.3
2015-11-26 18:19:32,1532.76
2015-11-25 09:25:04,1952.64
2015-11-26 10:33:15,1970.53
2015-11-25 02:53:21,1397.82
2015-11-26 00:42:50,892.36
2015-11-24 08:43:32,744.79
2015-11-25 05:52:08,1282.89
2015-11-25 10:57:13,1533.84
2015-11-25 13:24:24,795.76
2015-11-25 11:34:05,1772.2
2015-11-23 05:17:24,1857.97
2015-11-26 22:58:52,1337.01
2015-11-24 14:53:52,486.98
2015-11-25 04:32:44,480.94
2015-11-26 11:38:18,797.85
2015-11-23 22:15:31,1212.62
2015-11-24 05:48:05,1317.43
2015-11-23 20:17:00,1957.57
2015-11-25 16:28:12,243.48
2015-11-23 22:01:59,318.25
2015-11-25 11:44:48,231.16
2015-11-23 10:38:57,1439.01
2015-11-23 15:13:20,1567.79
2015-11-26 12:29:15,118.91
2015-11-23 09:46:09,1447.47
2015-11-23 07:25:13,1691.31
2015-11-24 12:16:47,1690.42
2015-11-23 17:51:11,1557.0
2015-11-26 23:55:09,212.42
2015-11-25 17:34:03,1917.11
2015-11-26 00:56:49,958.57
2015-11-24 20:08:26,27.75
2015-11-25 02:25:44,1078.31
2015-11-26 17:56:58,340.06
2015-11-24 15:32:51,1599.36
2015-11-23 15:05:28,1865.45
2015-11-25 05:06:26,493.54
2015-11-24 15:40:09,911.01
2015-11-25 12:00:23,1174.48
2015-11-25 07:26:37,1014.53
2015-11-26 01:49:30,777.13
2015-11-25 23:47:39,905.87
2015-11-24 22:33:09,321.0
2015-11-26 05:16:01,142.79
2015-11-23 09:25:48,1350.86
2015-11-25 03:49:58,1932.9
2015-11-23 20:00:30,1556.77
2015-11-24 15:55:34,202.3
2015-11-25 07:38:48,1671.74
2015-11-23 22:34:11,1978.89
2015-11-24 00:55:12,1979.77
2015-11-25 05:31:22,1444.43
2015-11-23 22:28:28,936.4
2015-11-24 07:28:27,1061.52
2015-11-25 19:08:41,876.7
2015-11-24 10:00:55,954.76
2015-11-26 18:58:19,337.31
2015-11-25 10:00:32,305.86
2015-11-26 20:14:22,1338.41
2015-11-23 22:17:29,520.6
2015-11-25 10:55:12,840.98
2015-11-23 06:47:31,927.16
2015-11-23 07:40:39,536.82
2015-11-23 16:13:18,1921.84
2015-11-24 00:50:26,641.81
2015-11-24 12:42:35,1855.53
2015-11-24 18:15:25,937.18
2015-11-26 00:32:33,510.54
2015-11-24 05:51:39,880.3
2015-11-23 16:55:34,11.63
2015-11-23 14:24:23,1683.71
2015-11-23 08:17:47,1554.17
2015-11-26 09:20:42,227.37
2015-11-23 13:28:06,944.54
2015-11-26 23:20:05,1485.35
2015-11-24 19:02:22,1290.06
2015-11-23 03:52:05,112.42
2015-11-25 07:25:00,846.85
2015-11-23 10:11:32,928.01
2015-11-24 22:31:47,274.86
2015-11-26 18:53:49,247.47
2015-11-24 05:11:37,793.16
2015-11-25 11:36:39,1315.8
2015-11-23 00:35:01,1594.42
2015-11-26 12:29:08,257.85
2015-11-24 00:56:35,1485.18
2015-11-24 13:01:48,686.23
2015-11-25 20:39:37,157.71
2015-11-25 16:43:00,620.58
2015-11-25 05:36:12,1965.25
2015-11-25 05:54:44,915.41
2015-11-25 19:26:28,1340.25
2015-11-26 22:35:58,1228.07
2015-11-25 14:10:43,1899.98
2015-11-23 08:55:53,339.67
2015-11-25 02:48:11,1844.67
2015-11-26 23:56:42,1341.16
2015-11-23 10:09:10,1267.64
2015-11-23 10:56:19,1375.32
2015-11-26 22:25:36,1978.73
2015-11-25 01:59:51,577.98
2015-11-25 05:58:42,465.93
2015-11-23 08:34:42,513.83
2015-11-23 19:22:36,839.99
2015-11-24 08:48:29,178.92
2015-11-25 04:13:12,1781.25
2015-11-24 21:11:28,464.78
2015-11-26 08:48:36,492.36
2015-11-25 23:58:48,268.92
2015-11-25 18:23:57,766.76
2015-11-26 17:00:06,409.17
2015-11-23 16:27:27,1773.68
2015-11-25 17:35:23,1883.56
2015-11-23 19:54:04,1905.52
2015-11-26 20:14:22,40.53
2015-11-25 12:22:12,1151.27
2015-11-23 15:23:37,220.83
2015-11-25 20:45:32,1340.31
2015-11-23 04:13:36,64.07
2015-11-25 04:05:03,1715.12
2015-11-26 10:18:49,204.25
2015-11-25 02:26:02,1359.09
2015-11-26 23:49:12,1768.73
2015-11-25 23:36:22,64.99
2015-11-23 03:08:43,1742.76
2015-11-24 20:42:12,140.16
2015-11-23 21:05:30,878.87
2015-11-23 14:02:48,393.2
2015-11-24 16:14:29,1292.4
2015-11-25 19:21:18,1275.96
2015-11-25 02:21:20,1855.34
2015-11-26 06:32:37,1370.19
2015-11-24 18:33:18,1774.48
2015-11-25 01:50:30,1771.02
2015-11-23 07:55:21,751.85
2015-11-26 09:24:54,893.07
2015-11-24 15:08:01,881.89
2015-11-24 12:44:25,186.51
2015-11-23 00:50:21,121.02
2015-11-25 22:25:33,588.94
2015-11-24 11:47:12,1165.79
2015-11-26 08:46:05,231.67
2015-11-25 04:25:46,1982.51
2015-11-23 16:44:10,1071.17
2015-11-25 12:01:44,944.45
2015-11-24 21:28:29,518.79
2015-11-26 08:15:42,714.19
2015-11-23 09:19:25,568.07
2015-11-26 07:48:14,1564.22
2015-11-25 01:13:46,596.02
2015-11-25 14:32:28,377.26
2015-11-23 02:07:16,141.18
2015-11-25 11:25:12,1869.48
2015-11-23 00:32:23,385.86
2015-11-23 16:08:28,1967.24
2015-11-25 19:41:10,752.39
2015-11-24 14:00:13,547.31
2015-11-25 07:56:37,787.04
2015-11-25 01:31:12,753.12
2015-11-23 11:10:00,485.93
2015-11-24 15:09:07,855.19
2015-11-25 10:31:36,1075.98
2015-11-26 18:50:23,1511.1
2015-11-26 18:13:50,45.48
2015-11-26 14:27:23,1465.67
2015-11-25 23:46:40,962.49
2015-11-24 17:30:38,1321.11
2015-11-26 02:55:10,303.92
2015-11-25 08:15:59,1791.73
2015-11-25 11:00:47,309.64
2015-11-26 22:13:25,1139.24
2015-11-23 11:23:03,378.67
2015-11-26 14:22:13,1048.8
2015-11-24 04:21:07,205.8
2015-11-23 19:30:47,556.41
2015-11-23 08:42:12,462.88
2015-11-25 11:13:42,685.94
2015-11-26 01:43:11,274.66
2015-11-24 04:41:06,644.88
2015-11-23 10:00:05,1104.98
2015-11-26 06:35:57,332.53
2015-11-26 06:35:25,1435.25
2015-11-26 01:32:58,251.25
2015-11-24 22:03:18,286.54
2015-11-24 20:21:55,715.79
2015-11-23 18:05:24,1384.55
2015-11-24 19:22:22,363.14
2015-11-25 00:49:27,792.47
2015-11-26 15:41:27,1462.86
2015-11-25 05:57:35,1302.73
2015-11-24 15:14:02,349.12
2015-11-24 01:02:18,765.39
2015-11-25 05:50:22,785.16
2015-11-23 04:34:15,336.59
2015-11-24 15:40:22,1244.1
2015-11-26 12:18:44,902.86
2015-11-26 09:37:19,658.32
2015-11-23 12:25:08,1680.69
2015-11-26 19:05:58,1074.68
2015-11-23 11:24:53,838.81
2015-11-26 05:44:52,1803.32
2015-11-26 08:46:45,887.64
2015-11-25 09:43:03,233.11
2015-11-26 15:35:34,1273.65
2015-11-23 10:31:56,1378.38
2015-11-26 05:18:40,455.85
2015-11-25 12:56:25,1179.03
2015-11-26 10:32:52,1416.99
2015-11-25 12:25:13,834.57
2015-11-26 05:36:59,1347.2
2015-11-25 03:42:29,1061.08
2015-11-24 16:28:38,1142.36
2015-11-26 02:00:51,1840.68
2015-11-26 07:56:49,1988.77
2015-11-23 18:40:34,572.89
2015-11-23 12:12:33,1721.66
2015-11-25 02:13:01,213.06
2015-11-24 09:14:12,1504.04
2015-11-23 04:37:21,1427.31
2015-11-24 09:35:38,205.24
2015-11-24 18:22:09,399.72
2015-11-23 09:57:15,1452.95
